comm,dso,symbol,cycles
"g4run","libG4processes.so","G4NuclearLevelData::GetLevelManager",185608425
"g4run","libG4processes.so","0x00000000003d2ca0",185548629
"g4run","libG4processes.so","G4CascadeCheckBalance::baryonOkay",185382814
"g4run","libG4tracking.so","0x0000000000013224",185256525
"g4run","libG4geometry.so","0x000000000009b180",185244136
"g4run","libG4geometry.so","0x0000000000099d24",184959349
"g4run","libG4geometry.so","0x000000000009e954",184841001
"g4run","libG4geometry.so","G4DisplacedSolid::SurfaceNormal",184503464
"g4run","libG4processes.so","0x00000000003b5444",183692989
"g4run","libG4processes.so","G4LorentzConvertor::G4LorentzConvertor",167062161
"g4run","libG4processes.so","G4Log",163272528
"g4run","libG4geometry.so","G4CutTubs::DistanceToIn",162996516
"g4run","libG4particles.so","G4IonTable::GetIon",162781860
"g4run","libG4processes.so","G4CascadeSampler<30, 8>::findMultiplicity",162570865
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadePPChannelData, G4PionNucSampler>::getCrossSection",162260754
"g4run","libG4processes.so","G4KineticTrack::G4KineticTrack",162193607
"g4run","libG4geometry.so","G4Box::SurfaceNormal",161807922
"g4run","libG4track.so","0x000000000000aaa4",161560993
"g4run","libG4processes.so","G4CascadeInterface::createBullet",160941643
"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >",160810646
"g4run","libG4processes.so","G4NuclearRadii::RadiusHNGG",159687944
"g4run","libG4processes.so","G4CascadeInterface::IsApplicable",159502503
"g4run","libG4processes.so","G4CollisionOutput::removeRecoilFragment",159477194
"g4run","libG4geometry.so","G4Trap::SurfaceNormal",159462266
"g4run","libG4processes.so","0x00000000003b4114",159414720
"g4run","libG4processes.so","0x00000000003c1ac0",159378924
"g4run","libG4processes.so","G4BGGPionInelasticXS::IsIsoApplicable",159368388
"g4run","libG4processes.so","G4IntraNucleiCascader::newCascade",159348781
"g4run","libG4processes.so","G4BGGPionElasticXS::IsIsoApplicable",159331087
"g4run","libG4processes.so","0x00000000003d4d54",159301200
"g4run","libG4global.so","G4PhysicsModelCatalog::Entries",159219079
"g4run","libG4processes.so","G4InuclSpecialFunctions::FermiEnergy",159208055
"g4run","libG4processes.so","0x00000000003c73a0",159183800
"g4run","libG4processes.so","0x00000000003c21b4",159171944
"g4run","libG4processes.so","0x00000000003ca2d4",159131041
"g4run","libG4processes.so","0x00000000003b82b4",159064024
"g4run","libG4processes.so","0x00000000003b12a4",159033120
"g4run","libG4clhep.so","0x00000000000254c4",159029444
"g4run","libc.so.6","__mpn_mul",158974414
"g4run","libG4processes.so","G4CascadeColliderBase::validateOutput",158885917
"g4run","libG4processes.so","0x00000000003ca6c4",158767607
"g4run","libG4geometry.so","G4Polyhedra::DistanceToIn",158725266
"g4run","libG4processes.so","G4InuclElementaryParticle::setType",158712035
"g4run","libG4processes.so","0x00000000003c73a4",158693116
"g4run","libG4geometry.so","0x000000000009dcb4",158567583
"g4run","libG4geometry.so","0x000000000009f780",158397380
"g4run","libG4processes.so","G4eBremsstrahlungRelModel::SampleSecondaries",158251263
"g4run","libG4geometry.so","0x0000000000099960",158128597
"g4run","libG4global.so","G4Pow::A13",157930668
"g4run","libG4geometry.so","G4NavigationLevel::G4NavigationLevel",157778092
"g4run","libG4processes.so","0x00000000003bcb24",157480765
"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::emplace_back<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >",156653774
"g4run","libG4geometry.so","std::vector<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> >, std::allocator<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > > >::_M_realloc_insert<std::pair<HepGeom::Point3D<double>, HepGeom::Point3D<double> > >",156500150
"g4run","libc.so.6","__mpn_lshift",151873249
"g4run","libc.so.6","malloc_consolidate",150680445
"g4run","libG4processes.so","G4eBremsstrahlungRelModel::ComputeRelDXSectionPerAtom",146380633
"g4run","libc.so.6","__strlen_avx2",145800878
"g4run","libpythia8.so","Pythia8::Sigma2Process::store2KinMPI",144070694
"g4run","libG4processes.so","G4WentzelOKandVIxSection::SetupKinematic",143017082
"g4run","libG4particles.so","G4SigmaPlus::Definition",140919643
"g4run","libG4processes.so","G4InuclSpecialFunctions::getAL",136820997
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve",136567302
"g4run","libG4processes.so","G4NucleiModel::sortPartners",136253327
"g4run","libG4processes.so","0x00000000003c1a64",136170492
"g4run","libG4particles.so","0x0000000000034d54",136040770
"g4run","libG4processes.so","0x00000000003b9724",135623713
"g4run","libG4geometry.so","0x000000000009d400",135537611
"g4run","libG4processes.so","0x00000000003ac804",134548584
"g4run","libG4processes.so","0x00000000003b0bc4",134291231
"g4run","libG4processes.so","0x00000000003c29c4",134235571
"g4run","libG4tracking.so","0x00000000000135c4",133755786
"g4run","libG4geometry.so","G4Torus::Inside",133535171
"g4run","libG4event.so","0x000000000001c2d0",133312328
"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToIn",133211051
"g4run","libG4processes.so","G4CoulombBarrier::GetCoulombBarrier",133116559
"g4run","libG4geometry.so","G4ReflectedSolid::DistanceToIn",133098144
"g4run","libG4processes.so","G4TwoBodyAngularDist::setVerboseLevel",133036641
"g4run","libm.so.6","hypot@@GLIBC_2.35",133013561
"g4run","libG4geometry.so","G4CutTubs::DistanceToIn",133009781
"g4run","libG4processes.so","0x00000000003b2b50",133007378
"g4run","libG4processes.so","G4NucleiModel::generateModel",133003933
"g4run","libG4processes.so","G4HadSecondary::~G4HadSecondary",132942040
"g4run","libG4processes.so","0x00000000003b2b54",132942027
"g4run","libG4processes.so","G4IonFluctuations::RelativisticFactor",132939737
"g4run","libG4geometry.so","G4IntersectionSolid::DistanceToIn",132854386
"g4run","libG4processes.so","G4InuclNuclei::makeDefinition",132759915
"g4run","libG4track.so","0x000000000000acf4",132684513
"g4run","libG4processes.so","0x00000000003ad354",132643184
"g4run","libG4processes.so","G4CascadeColliderBase::inelasticInteractionPossible",132606083
"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters",132604569
"g4run","libG4processes.so","G4CascadeRecoilMaker::wholeEvent",132564597
"g4run","libG4processes.so","G4CascadeInterface::clear",132551438
"g4run","libG4tracking.so","0x0000000000013cb0",132548707
"g4run","libG4geometry.so","0x000000000009b9c4",132499409
"g4run","libG4geometry.so","G4FieldTrack::G4FieldTrack",132473860
"g4run","libG4geometry.so","0x000000000009d734",132433852
"g4run","libG4processes.so","G4EquilibriumEvaporator::goodRemnant",132414895
"g4run","libG4geometry.so","G4UnionSolid::DistanceToIn",132393107
"g4run","libG4processes.so","G4NonEquilibriumEvaporator::getParLev",132391807
"g4run","libG4track.so","0x000000000000b040",132358783
"g4run","libG4geometry.so","0x000000000009a320",132357807
"g4run","libG4geometry.so","0x000000000009ba94",132356861
"g4run","libG4global.so","_G4cout_p",132304259
"g4run","libG4processes.so","0x00000000003ca624",132168628
"g4run","libG4geometry.so","0x000000000009f1e0",132097370
"g4run","libG4processes.so","0x00000000003bf430",132021534
"g4run","libG4processes.so","0x00000000003bb0d4",131969401
"g4run","libG4processes.so","G4MuPairProductionModel::ComputeMicroscopicCrossSection",119356091
"g4run","libG4processes.so","G4PairProductionRelModel::ComputeRelDXSectionPerAtom",118902207
"g4run","libG4global.so","G4PhysicsVector::ComputeSecDerivative1",118324190
"g4run","libG4geometry.so","G4BoundingEnvelope::CreateListOfEdges",117046059
"g4run","libG4processes.so","G4RToEConvForElectron::ComputeValue",116606658
"g4run","libG4processes.so","G4KokoulinMuonNuclearXS::GetElementCrossSection",110174917
"g4run","libG4processes.so","G4CascadeInterface::createTarget",110122303
"g4run","libG4processes.so","0x00000000003cbfa4",109842867
"g4run","libG4processes.so","G4CascadeInterface::createTarget",109778428
"g4run","libG4processes.so","0x00000000003c19f4",109618283
"g4run","libG4processes.so","G4IonFluctuations::SampleFluctuations",109505778
"g4run","libc.so.6","pthread_mutex_lock@@GLIBC_2.2.5",109187715
"g4run","libG4global.so","G4JTPolynomialSolver::ComputeScalarFactors",106735982
"g4run","libG4processes.so","0x00000000003ce3b4",106640582
"g4run","libG4processes.so","G4InuclParticle::setDefinition",106637534
"g4run","libG4processes.so","G4BGGPionInelasticXS::IsElementApplicable",106602105
"g4run","libstdc++.so.6.0.30","operator delete",106557450
"g4run","libG4processes.so","G4CascadeFunctions<G4CascadeKzeroPChannelData, G4KaonSampler>::getCrossSection",106537569
"g4run","libG4processes.so","G4VEmModel::ChargeSquareRatio",106523727
"g4run","libG4processes.so","non-virtual thunk to G4CascadePPChannel::findCrossSection(double, double const (&) [30]) const",106478843
"g4run","libG4processes.so","0x00000000003ae3d0",106478006
"g4run","libG4processes.so","G4IonFluctuations::Dispersion",106447846
"g4run","libG4particles.so","G4Lambda::Definition",106441686
"g4run","libG4processes.so","0x00000000003cbd44",106412618
"g4run","libG4processes.so","G4HadDecayGenerator::Generate",106363828
"g4run","libG4geometry.so","0x000000000009b2f0",106346013
"g4run","libG4processes.so","0x00000000003b3c50",106321007
"g4run","libG4processes.so","0x00000000003c8c94",106308596
"g4run","libG4processes.so","G4CascadeInterface::makeDynamicParticle",106296616
"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters",106290260
"g4run","libG4processes.so","G4CascadeDeexciteBase::validateOutput",106288723
"g4run","libG4geometry.so","0x000000000009d624",106252458
"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::SetVerboseLevel",106244906
"g4run","libG4processes.so","G4CascadeCoalescence::tryClusters",106243933
"g4run","libG4processes.so","0x00000000003c5554",106236666
"g4run","libG4processes.so","pFragmentAllocator",106234866
"g4run","libG4particles.so","0x0000000000033bb4",106221398
"g4run","libG4processes.so","G4IntraNucleiCascader::finalize",106209511
"g4run","libG4processes.so","G4NuclearRadii::ParticleRadius",106151271
"g4run","libG4processes.so","std::__introsort_loop<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerBeta> >",106142675
"g4run","libG4processes.so","G4CascadeCheckBalance::energyOkay",106096956
"g4run","libG4particles.so","0x0000000000034ac4",106081960
"g4run","libG4processes.so","G4FTFModel::ReggeonCascade",106074883
"g4run","libG4processes.so","G4IntraNucleiCascader::collide",106072836
"g4run","libG4processes.so","0x00000000003b0bc0",106064764
"g4run","libG4processes.so","0x00000000003acd10",106020554
"g4run","libG4processes.so","G4CascadeCoalescence::goodCluster",106013755
"g4run","libG4tracking.so","0x0000000000013274",106012208
"g4run","libG4processes.so","0x00000000003b8224",106010876
"g4run","libG4processes.so","0x00000000003d3f04",105980574
"g4run","libG4processes.so","std::vector<G4Fragment*, std::allocator<G4Fragment*> >::_M_realloc_insert<G4Fragment* const&>",105978575
"g4run","libG4processes.so","0x00000000003ad3b0",105976764
"g4run","libG4processes.so","G4InuclNuclei::setExitationEnergy",105975017
"g4run","libG4processes.so","G4CascadeFinalStateAlgorithm::FillMagnitudes",105967137
"g4run","libG4processes.so","0x00000000003b28f4",105912157
"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNewEstimate",105865383
"g4run","libG4geometry.so","0x000000000009c090",105805870
"g4run","libG4processes.so","0x00000000003cd714",105803236
"g4run","libG4processes.so","0x00000000003c8210",105782382
"g4run","libG4geometry.so","0x000000000009a4c0",105747235
"g4run","libG4processes.so","G4MultiBodyMomentumDist::setVerboseLevel",105712102
"g4run","libG4event.so","0x000000000001bef0",105683477
"g4run","libG4tracking.so","0x0000000000013a44",105656590
"g4run","libG4geometry.so","0x000000000009dcb0",105587721
"g4run","libG4event.so","0x000000000001bc14",105537896
"g4run","libG4processes.so","0x00000000003cbf34",105496503
"g4run","libG4event.so","0x000000000001c770",105426622
"g4run","libG4processes.so","G4CascadeInterface::IsApplicable",104494023
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::compare",91926358
"g4run","libG4particles.so","G4AntiHe3::Definition",90198147
"g4run","libpythia8.so","Pythia8::Sigma2gg2QQbar3PJ1g::sigmaKin",85509042
"g4run","libpythia8.so","Pythia8::Sigma2gg2gg::sigmaKin",84069816
"g4run","libG4particles.so","G4VDecayChannel::IsOKWithParentMass",83536078
"g4run","libG4processes.so","G4GeneratorPrecompoundInterface::Propagate",83465071
"g4run","libG4processes.so","0x00000000003bf460",83195346
"g4run","libG4processes.so","0x00000000003b2080",83174258
"g4run","libG4processes.so","G4Pow::powA",82932705
"g4run","libstdc++.so.6.0.30","std::locale::~locale",81589308
"g4run","libG4tracking.so","0x0000000000013e14",81514920
"g4run","libG4processes.so","0x00000000003b01b4",81417604
"g4run","libG4processes.so","G4NucleiModel::isProjectile",81156474
"g4run","libG4geometry.so","G4Torus::DistanceToIn",81105669
"g4run","libG4processes.so","0x00000000003c8894",80979848
"g4run","libG4global.so","G4JTPolynomialSolver::G4JTPolynomialSolver",80700522
"g4run","libG4particles.so","G4PhaseSpaceDecayChannel::Pmx",80686904
"g4run","libG4processes.so","G4ComponentAntiNuclNuclearXS::GetTotalElementCrossSection",80191827
"g4run","libG4processes.so","G4CascadeCheckBalance::chargeOkay",80110951
"g4run","libG4processes.so","0x00000000003cd794",80005417
"g4run","libG4particles.so","0x0000000000033bb0",80004603
"g4run","libG4processes.so","G4Fancy3DNucleus::Init",79890999
"g4run","libG4processes.so","0x00000000003c9294",79885744
"g4run","libG4processes.so","G4InuclElementaryParticle::~G4InuclElementaryParticle",79868062
"g4run","libG4processes.so","G4PreCompoundTransitions::CalculateProbability",79862786
"g4run","libG4processes.so","0x00000000003c3420",79857945
"g4run","libG4geometry.so","G4Torus::DistanceToIn",79845492
"g4run","libG4processes.so","G4CollisionOutput::setRemainingExitationEnergy",79843784
"g4run","libG4processes.so","0x00000000003bb804",79841465
"g4run","libstdc++.so.6.0.30","std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append",79825246
"g4run","libG4processes.so","std::__insertion_sort<__gnu_cxx::__normal_iterator<G4InuclElementaryParticle*, std::vector<G4InuclElementaryParticle, std::allocator<G4InuclElementaryParticle> > >, __gnu_cxx::__ops::_Iter_comp_iter<G4ParticleLargerEkin> >",79815218
"g4run","libG4processes.so","0x00000000003d3944",79807967
"g4run","libG4processes.so","0x00000000003b3894",79805510
"g4run","libG4processes.so","G4Fragment::operator=",79798842
"g4run","libG4processes.so","G4InuclNuclei::fill",79784114
"g4run","libG4processes.so","0x00000000003b5404",79782291
"g4run","libG4particles.so","G4Alpha::Definition",79777598
"g4run","libG4processes.so","0x00000000003bf1e0",79752588
"g4run","libG4processes.so","G4NeutronInelasticXS::IsElementApplicable",79750422
"g4run","libG4processes.so","std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::pair<G4InuclElementaryParticle, double>*, std::vector<std::pair<G4InuclElementaryParticle, double>, std::allocator<std::pair<G4InuclElementaryParticle, double> > > >, __gnu_cxx::__ops::_Val_comp_iter<bool (*)(std::pair<G4InuclElementaryParticle, double> const&, std::pair<G4InuclElementaryParticle, double> const&)> >",79750164
"g4run","libG4processes.so","0x00000000003b5cd0",79719623
"g4run","libG4processes.so","0x00000000003d1f00",79716979
"g4run","libG4processes.so","0x00000000003b54e4",79716469
"g4run","libG4processes.so","0x00000000003bde64",79715428
"g4run","libG4processes.so","G4HadSecondary::G4HadSecondary",79707615
"g4run","libG4processes.so","G4MuBetheBlochModel::ComputeCrossSectionPerElectron",79684165
"g4run","libG4processes.so","0x00000000003aeaf4",79669772
"g4run","libG4processes.so","0x00000000003cbda4",79665600
"g4run","libG4tracking.so","0x0000000000013ea0",79660269
"g4run","libG4processes.so","G4BGGNucleonElasticXS::IsElementApplicable",79646909
"g4run","libG4processes.so","0x00000000003d0370",79631179
"g4run","libG4processes.so","G4NucleiModel::fillBindingEnergies",79624275
"g4run","libG4processes.so","G4FermiMomentum::GetMomentum",79619425
"g4run","libG4processes.so","0x00000000003c22e0",79606509
"g4run","libG4processes.so","0x00000000003cba70",79604483
"g4run","libG4geometry.so","0x000000000009f590",79596216
"g4run","libG4processes.so","0x00000000003ac6b4",79593957
"g4run","libG4processes.so","0x00000000003becf4",79593753
"g4run","libG4processes.so","0x00000000003b9c54",79589190
"g4run","libG4processes.so","0x00000000003d1c24",79587569
"g4run","libG4processes.so","0x00000000003bd814",79582244
"g4run","libG4geometry.so","0x000000000009b680",79574259
"g4run","libG4geometry.so","G4Torus::SolveNumericJT",79568735
"g4run","libG4processes.so","G4ParamExpTwoBodyAngDst<9>::GetCosTheta",79562549
"g4run","libG4global.so","G4JTPolynomialSolver::ComputeNextPolynomial",79561848
"g4run","libG4processes.so","0x00000000003c6880",79560894
"g4run","libG4processes.so","G4EvaporationChannel::GetEmissionProbability",79560368
"g4run","libG4processes.so","G4EmCorrections::BarkasCorrection",79549745
"g4run","libG4processes.so","G4PreCompoundFragment::CrossSection",79545669
"g4run","libG4particles.so","0x0000000000035f94",79535011
"g4run","libG4particles.so","G4AntiProton::Definition",79485986
